0.944,0.016,44.363
1.12,-0.288,44.428
1.36,-0.288,44.493
1.52,-0.208,44.559
1.392,-0.272,44.625
1.12,-0.208,44.691
0.88,-0.224,44.756
0.864,-0.256,44.822
0.96,-0.224,44.888
1.248,-0.272,44.953
1.376,-0.16,45.019
1.408,-0.128,45.085
1.2,-0.112,45.151
1.024,-0.032,45.216
0.864,0.0,45.282
0.864,-0.016,45.347
0.992,-0.048,45.413
1.216,-0.096,45.479
1.392,-0.208,45.545
1.36,-0.224,45.611
1.2,-0.256,45.676
0.976,-0.224,45.741
0.896,-0.208,45.806
0.912,-0.192,45.872
1.104,-0.208,45.939
1.264,-0.208,46.005
1.344,-0.192,46.071
1.264,-0.112,46.136
1.104,-0.08,46.202
0.928,-0.032,46.267
0.864,-0.032,46.339
0.944,-0.048,46.405
1.104,-0.08,46.471
1.28,-0.144,46.537
1.312,-0.192,46.602
1.232,-0.224,46.668
1.04,-0.208,46.733
0.928,-0.224,46.799
0.928,-0.208,46.865
1.056,-0.192,46.931
1.184,-0.192,46.997
1.264,-0.16,47.062
1.264,-0.128,47.128
1.136,-0.096,47.194
0.992,-0.064,47.26
0.896,-0.032,47.325
0.912,-0.048,47.391
1.024,-0.064,47.457
1.2,-0.128,47.522
1.264,-0.16,47.588
1.28,-0.208,47.654
1.088,-0.208,47.72
0.976,-0.208,47.785
0.944,-0.24,47.851
0.992,-0.224,47.917
1.12,-0.176,47.982
1.216,-0.16,48.048
1.232,-0.144,48.113
1.168,-0.112,48.18
1.04,-0.08,48.245
0.928,-0.048,48.313
0.912,-0.048,48.379
0.976,-0.064,48.445
1.136,-0.112,48.511
1.216,-0.144,48.578
1.232,-0.192,48.645
1.12,-0.192,48.711
1.008,-0.224,48.777
0.944,-0.224,48.843
0.976,-0.208,48.908
1.072,-0.208,48.974
1.152,-0.176,49.039
1.216,-0.144,49.106
1.168,-0.128,49.171
1.088,-0.096,49.237
0.944,-0.048,49.303
0.912,-0.048,49.369
0.96,-0.048,49.434
1.088,-0.112,49.5
1.184,-0.128,49.566
1.184,-0.16,49.631
1.136,-0.208,49.697
1.04,-0.208,49.763
0.976,-0.208,49.828
0.976,-0.128,49.894
1.04,-0.16,49.96
1.12,-0.16,50.025
1.184,-0.144,50.091
1.168,-0.112,50.157
1.104,-0.096,50.227
0.976,-0.064,50.293
0.928,-0.048,50.36
0.96,-0.064,50.426
1.056,-0.096,50.492
1.136,-0.128,50.557
1.168,-0.16,50.624
1.136,-0.192,50.689
1.056,-0.192,50.754
0.992,-0.208,50.819
0.976,-0.176,50.884
1.024,-0.176,50.949
1.088,-0.144,51.014
1.152,-0.16,51.08
1.152,-0.128,51.145
1.104,-0.112,51.21
1.024,-0.08,51.275
0.944,-0.064,51.34
0.96,-0.08,51.406
0.992,-0.096,51.471
1.104,-0.128,51.536
1.152,-0.144,51.602
1.136,-0.192,51.667
1.072,-0.192,51.732
1.008,-0.192,51.797
0.976,-0.208,51.863
0.992,-0.208,51.928
1.072,-0.16,51.993
1.12,-0.144,52.058
1.136,-0.144,52.123
1.104,-0.128,52.194
1.024,-0.096,52.26
0.976,-0.08,52.326
0.96,-0.08,52.391
0.992,-0.096,52.457
