0.624,0.448,75.001
1.056,0.688,75.066
1.568,0.272,75.132
1.712,-0.192,75.197
1.696,-0.128,75.262
1.296,-0.288,75.328
0.944,-0.256,75.393
0.8,-0.272,75.459
0.912,-0.16,75.525
1.264,-0.16,75.59
1.744,-0.144,75.656
1.648,-0.016,75.721
1.328,0.08,75.788
0.896,0.064,75.853
0.832,0.176,75.919
0.976,0.096,75.985
1.408,-0.016,76.05
1.616,-0.128,76.116
1.552,-0.224,76.181
1.168,-0.256,76.248
0.88,-0.304,76.313
0.784,-0.272,76.379
1.024,-0.256,76.445
1.36,-0.256,76.51
1.632,-0.112,76.576
1.472,-0.032,76.641
1.168,0.048,76.708
0.896,0.096,76.773
0.832,0.096,76.839
1.04,0.016,76.905
1.408,0.032,76.974
1.744,-0.048,77.041
2.048,-0.72,77.107
1.168,-0.144,77.174
0.976,-0.368,77.239
0.864,-0.144,77.305
1.104,-0.176,77.37
1.424,-0.272,77.436
1.552,-0.096,77.501
1.408,-0.112,77.567
1.024,0.112,77.634
0.88,0.096,77.699
0.88,-0.048,77.765
1.136,0.0,77.831
1.456,-0.032,77.894
1.536,-0.16,77.961
1.28,-0.24,78.028
1.008,-0.272,78.093
0.848,-0.24,78.159
0.944,-0.176,78.225
1.152,-0.24,78.291
1.408,-0.144,78.356
1.472,-0.064,78.422
1.312,0.016,78.488
1.04,0.016,78.554
0.848,0.096,78.619
0.928,0.032,78.685
1.2,0.016,78.751
1.456,-0.064,78.816
1.424,-0.16,78.881
1.248,-0.192,78.954
0.944,-0.208,79.02
0.848,-0.24,79.085
0.944,-0.24,79.152
1.264,-0.192,79.217
1.424,-0.16,79.283
1.44,-0.112,79.348
1.184,0.0,79.413
0.928,0.08,79.478
0.864,0.112,79.543
1.04,0.032,79.608
1.264,-0.064,79.676
1.44,-0.096,79.742
1.36,-0.208,79.807
1.136,-0.256,79.872
0.928,-0.176,79.938
0.848,-0.24,80.002
1.04,-0.208,80.068
1.248,-0.176,80.133
1.408,-0.16,80.199
1.344,-0.048,80.265
1.12,0.0,80.332
0.944,0.08,80.398
0.896,0.064,80.464
1.04,0.032,80.529
1.264,-0.032,80.594
1.408,-0.16,80.661
1.312,-0.192,80.725
1.104,-0.224,80.79
0.912,-0.24,80.859
0.896,-0.224,80.924
1.056,-0.176,80.991
1.312,-0.144,81.058
1.408,-0.112,81.123
1.296,-0.048,81.189
1.024,0.032,81.255
0.896,0.064,81.32
0.928,0.064,81.385
1.072,0.032,81.45
1.328,-0.064,81.517
1.376,-0.144,81.583
1.216,-0.192,81.649
1.008,-0.24,81.715
0.896,-0.24,81.78
0.928,-0.224,81.847
1.152,-0.16,81.912
1.312,-0.176,81.978
1.36,-0.048,82.045
1.184,-0.016,82.113
0.992,0.032,82.177
0.896,0.08,82.241
0.992,0.032,82.306
1.168,-0.016,82.372
1.312,-0.096,82.438
1.312,-0.144,82.504
1.152,-0.192,82.569
0.976,-0.224,82.635
0.896,-0.24,82.701
0.992,-0.224,82.765
1.232,-0.176,82.838
1.328,-0.128,82.904
1.296,-0.064,82.97
1.088,0.016,83.035
0.944,0.048,83.101
0.912,0.048,83.166
1.072,-0.016,83.232
1.232,-0.048,83.298
1.328,-0.128,83.364
1.216,-0.176,83.43
1.056,-0.208,83.495
0.928,-0.224,83.561
0.944,-0.208,83.626
1.088,-0.192,83.691
1.232,-0.16,83.758
1.312,-0.08,83.824
1.216,-0.016,83.89
1.04,0.032,83.955
0.912,0.048,84.021
0.96,0.048,84.086
1.104,-0.016,84.152
1.296,-0.08,84.218
1.28,-0.16,84.283
1.168,-0.192,84.349
1.024,-0.224,84.416
0.912,-0.208,84.481
0.976,-0.176,84.546
1.12,-0.144,84.612
1.28,-0.112,84.678
1.264,-0.096,84.749
1.104,0.0,84.815
0.976,0.032,84.88
0.928,0.048,84.946
1.04,0.016,85.012
1.168,-0.032,85.077
1.28,-0.096,85.142
1.216,-0.16,85.209
1.088,-0.192,85.275
0.96,-0.208,85.341
0.928,-0.208,85.406
1.04,-0.208,85.472
1.184,-0.16,85.538
1.264,-0.112,85.604
1.2,-0.048,85.669
1.056,0.0,85.735
0.944,0.048,85.801
0.96,0.032,85.867
1.072,-0.016,85.932
1.232,-0.08,85.998
1.248,-0.144,86.063
1.168,-0.176,86.13
0.992,-0.208,86.195
0.928,-0.208,86.261
0.976,-0.176,86.327
1.12,-0.16,86.392
1.232,-0.128,86.457
1.232,-0.096,86.523
1.152,-0.016,86.591
0.992,0.016,86.656
0.944,0.032,86.727
1.024,0.032,86.793
1.136,-0.032,86.858
1.232,-0.096,86.924
1.2,-0.16,86.989
1.088,-0.176,87.054
0.976,-0.192,87.12
0.944,-0.192,87.185
1.024,-0.224,87.25
1.152,-0.16,87.315
1.232,-0.096,87.38
1.184,-0.064,87.446
1.072,0.0,87.51
0.976,0.032,87.575
0.96,0.016,87.641
1.04,-0.016,87.707
1.152,-0.064,87.772
1.216,-0.128,87.838
1.152,-0.16,87.903
1.04,-0.192,87.968
0.944,-0.192,88.033
0.96,-0.192,88.099
1.056,-0.192,88.164
1.168,-0.128,88.229
1.2,-0.08,88.298
1.136,-0.032,88.364
1.008,0.016,88.43
0.96,0.048,88.495
1.008,0.08,88.561
1.12,-0.048,88.632
1.2,-0.064,88.698
1.184,-0.128,88.764
1.088,-0.16,88.83
0.992,-0.176,88.896
0.944,-0.192,88.962
1.024,-0.176,89.031
1.12,-0.16,89.098
1.184,-0.096,89.164
1.152,-0.064,89.23
1.072,-0.016,89.296
0.976,0.032,89.362
0.96,0.016,89.427
1.04,0.0,89.493
1.152,-0.064,89.559
1.184,-0.112,89.624
1.136,-0.144,89.69
1.008,-0.192,89.756
0.96,-0.192,89.822
0.976,-0.176,89.887
1.088,-0.144,89.953
1.152,-0.128,90.018
1.184,-0.096,90.085
1.152,0.432,90.15
1.248,0.464,90.216
0.528,-2.032,90.282
0.992,-0.432,90.347
1.04,-0.368,90.413
0.976,-0.336,90.479
0.928,-0.256,90.545
0.976,-0.48,90.618
0.912,0.24,90.684
0.96,-0.672,90.75
